numero,filename,class,origin,source_file,row_idx,pred_class_label,pred_class_confidence,pred_origin_label,pred_origin_confidence,judge_model,judge_host,judge_error,phish_raw,origin_raw
48,0048.txt,non-phishing,ai,A_L_kaggle.csv,633,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""tax-related content"", ""financial planning advice"", ""electronic filing recommendation""], ""rationale"":""The email provides general tax-related information and advice, with no suspicious links or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],""rationale"":""The email's formal tone and structured content suggest a human author, with a clear attempt to educate the recipient on tax strategies.""}"
49,0049.txt,phishing,manuale,M_P_Nazario.csv,172,non-phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""temporary sign out"",""safety notification"",""no further action necessary""],""rationale"":""The email appears to be a legitimate account update notification, with no suspicious links or requests for sensitive information.""}","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""high consistency"", ""unnatural repetitiveness""],""rationale"":""The text exhibits a high degree of repetition and uses a formal, templated tone, suggesting AI-generated content.""}"
50,0050.txt,phishing,ai,A_P_synthetic_phish.csv,850,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""unauthorised access warning""], ""rationale"":""The email appears to be a legitimate notification from ABSA's IT department, reminding the user of important emails and providing a link for inspection.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""generic salutations"", ""formal tone""],""rationale"":""The text appears to be a standard notification message with a formal tone and generic language, suggesting human authorship.""}"
51,0051.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,281,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""new phone numbers provided""],""rationale"":""The email appears to be a legitimate announcement of a company's rebranding, with no suspicious language or requests for personal information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""professional tone"", ""formal language"", ""specific details""],""rationale"":""The email's structure, vocabulary, and sentence organization suggest a human author, with a focus on conveying information and building relationships.""}"
52,0052.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,1605,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""legitimate conference invitation"",""industry-specific content"",""professional sponsors and partners""], ""rationale"":""The email appears to be a legitimate invitation to a renewable energy industry conference, with a clear structure and professional tone. The inclusion of specific companies and organizations adds credibility.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],""rationale"":""The text appears to be a formal, well-structured announcement for an event or conference, with a clear and concise description of the topics and benefits. The language is professional and lacks personal touches or emotional appeals.""}"
53,0053.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,329,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""FERC meetings"", ""web site link""],""rationale"":""The email appears to be a legitimate notification about upcoming meetings and provides relevant information, without any suspicious or urgent language.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal and structured tone, with clear organization and concise language. The use of specific dates and meeting details suggests a human author.""}"
54,0054.txt,phishing,manuale,M_P_Nazario.csv,1324,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""electronic statement"", ""security features"", ""Adobe Acrobat software""], ""rationale"":""The email appears to be a legitimate notification from Standard Bank, providing customers with their electronic statements and security features to access them. The tone is professional and informative, without any suspicious or urgent language.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],""rationale"":""The email's structure, language, and formatting suggest a high level of professionalism and standardization, typical of automated or templated communications.""}"
55,0055.txt,phishing,manuale,M_P_Nazario.csv,1234,non-phishing,0.8000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""storage limit warning""],""rationale"":""The message appears to be a legitimate notification from an email administrator, prompting the user to upgrade their storage limits to avoid losing email data.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""template-like phrasing""],""rationale"":""The text appears to be a generic notification with a clear call-to-action, but lacks distinctive language or personal touches that would suggest human authorship.""}"
56,0056.txt,phishing,manuale,M_P_Nazario.csv,81,phishing,0.4000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.4,""signals"":[""urgent action"",""credential request""],""rationale"":""The email's tone and language are suspiciously generic, and the repeated mention of password expiration is a common phishing tactic.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""generic salutations"",""unnatural repetitiveness""],""rationale"":""The text appears to be a template-based message with repetitive content and a generic tone.""}"
57,0057.txt,phishing,ai,A_P_synthetic_phish.csv,1306,phishing,0.3000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""suspicious link mention"", ""urgent action""],""rationale"":""The email attempts to deceive the user by claiming their account has been suspended and demands immediate re-validation, which is a common phishing tactic.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""generic salutations"",""unnatural repetitiveness""],""rationale"":""The email's tone and language appear standardized, but its brevity and simplicity make it difficult to determine whether it was written by a human or generated by AI.""}"
58,0058.txt,non-phishing,ai,A_L_kaggle.csv,696,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""invitation to join a community"",""reference to workshops and events""],""rationale"":""The email appears to be a genuine invitation to join a photography community, with no suspicious language or requests for personal information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone and structured format suggest a human author, while the lack of obvious AI-generated language patterns also supports this conclusion.""}"
59,0059.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,5397,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""legitimate email tone"",""technical discussion"",""no suspicious links or attachments""],""rationale"":""The email appears to be a genuine technical discussion between two individuals, with no signs of phishing or malicious intent.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"",""specific examples"",""technical jargon""],""rationale"":""The email contains a mix of technical and polite language, with specific examples and a clear explanation of the issue. The tone is professional and well-structured, suggesting human authorship.""}"
60,0060.txt,non-phishing,ai,A_L_kaggle.csv,851,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""exclusive opportunity"", ""limited time offer""], ""rationale"":""The email appears to be a legitimate marketing message, offering a free resource with no apparent malicious intent.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""personal salutations"", ""specific greeting"", ""use of first name""],""rationale"":""The email's tone and language suggest a human touch, with a personalized greeting and closing. The text also includes specific details, such as the offer being 'exclusive' and 'limited time only', which are uncommon in AI-generated emails.""}"
61,0061.txt,phishing,manuale,M_P_L_Nigerian_5.csv,3132,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""],""rationale"":""The email contains a sob story and an offer of a large sum of money, which is typical of phishing scams. The sender's identity and the legitimacy of the situation are unclear.""}","{""label"":""ai-generated"", ""confidence"":0.8, ""style_cues"":[""template-like phrasing"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language are overly formal and repetitive, with a focus on convincing the recipient to take action. The story is too elaborate and lacks personal touches, suggesting AI-generated content.""}"
